run_id,compactor_model,scale,roll_diameter_in,roll_width_in,roll_diameter_cm,roll_width_cm,max_roll_pressure_kn_cm,integrated_mill,total_power_kw,material,feed_density_gcc,deformation_type,roll_pressure_fraction,scf_kn_cm,roll_speed_rpm,hfs_speed_rpm,vfs_hfs_ratio,gap_width_mm,ribbon_rel_density,ribbon_density_gcc,ribbon_porosity,density_cv_pct,fines_pct,granule_yield_pct,in_zinchuk_window,throughput_kg_hr,throughput_lbs_hr,specific_energy_kwh_tonne,changeover_time_hr,replicate
473,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.3,0.52,8,100,0.8,1.5,0.389,0.5796,0.611,3.57,38.91,61.08,No,182.8,403.1,60.27,2.5,2
474,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.5,0.87,4,75,0.6,1.65,0.3745,0.5579,0.6255,5.15,39.0,60.25,No,137.7,303.6,96.57,2.5,3
475,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.5,0.87,6,100,0.8,1.33,0.399,0.5945,0.601,4.74,37.22,62.01,No,169.1,372.8,78.64,2.5,1
476,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.3,0.52,10,50,1.5,1.43,0.3635,0.5417,0.6365,4.92,40.92,60.17,No,162.1,357.3,68.0,2.5,3
477,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,1.0,1.73,6,100,0.8,1.47,0.438,0.6527,0.562,4.8,34.13,66.41,No,171.0,376.9,111.14,2.5,1
478,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.85,1.47,2,75,1.0,1.34,0.43,0.6407,0.57,7.12,38.25,61.69,No,136.9,301.9,126.28,2.5,3
479,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.3,0.52,2,100,1.2,1.48,0.3788,0.5644,0.6212,9.5,37.94,62.63,No,145.6,321.0,75.68,2.5,2
480,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,mannitol_SD200,0.48,brittle,0.5,0.87,8,15,0.6,1.68,0.3693,0.5502,0.6307,5.41,39.73,59.43,No,132.0,291.0,100.75,2.5,3
481,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,10,100,0.6,1.21,0.421,0.5684,0.579,4.39,31.97,67.54,No,201.2,443.6,77.43,2.5,1
482,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,6,15,1.0,1.53,0.4926,0.665,0.5074,4.48,29.29,71.16,No,118.4,261.0,160.47,2.5,1
483,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,75,0.6,1.69,0.39,0.5266,0.61,5.63,31.79,67.58,No,140.8,310.4,94.47,2.5,1
484,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,2,75,1.2,1.39,0.4134,0.5581,0.5866,7.71,33.76,66.1,No,128.2,282.7,121.5,2.5,3
485,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,10,75,1.2,1.7,0.4583,0.6187,0.5417,3.82,29.19,71.86,No,172.6,380.5,110.08,2.5,3
486,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,10,30,1.0,1.53,0.4688,0.6329,0.5312,3.79,30.82,70.98,No,155.0,341.7,111.56,2.5,1
487,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,6,15,1.2,1.73,0.4615,0.623,0.5385,4.44,28.75,71.1,No,118.6,261.4,160.24,2.5,2
488,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,30,0.6,1.79,0.383,0.517,0.617,5.39,32.81,67.28,No,156.5,345.1,70.4,2.5,2
489,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,75,1.0,1.79,0.434,0.5859,0.566,7.92,31.51,67.14,No,121.8,268.5,109.19,2.5,2
490,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,50,0.6,1.21,0.4353,0.5876,0.5647,4.07,30.68,69.79,No,140.2,309.2,123.29,2.5,3
491,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,8,75,1.0,1.47,0.4473,0.6038,0.5527,2.99,29.22,71.2,No,173.9,383.3,76.5,2.5,1
492,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,2,100,1.0,1.57,0.458,0.6183,0.542,9.14,31.15,67.83,No,150.7,332.1,103.42,2.5,3
493,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,15,0.8,1.23,0.3804,0.5136,0.6196,4.88,33.14,67.06,No,145.1,320.0,75.93,2.5,1
494,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,8,15,1.0,1.28,0.4887,0.6598,0.5113,4.15,26.22,74.04,No,131.1,289.1,144.91,2.5,2
495,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,100,0.8,1.38,0.4059,0.548,0.5941,6.52,33.97,67.03,No,155.4,342.7,85.56,2.5,2
496,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,15,0.8,1.21,0.4417,0.5963,0.5583,5.05,31.52,68.04,No,116.3,256.5,133.92,2.5,3
497,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,4,75,1.2,1.63,0.4269,0.5763,0.5731,4.72,31.72,68.88,No,138.4,305.1,112.58,2.5,3
498,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,8,30,1.2,1.61,0.4146,0.5597,0.5854,3.95,29.39,69.07,No,140.2,309.2,111.09,2.5,3
499,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,8,15,1.0,1.42,0.4182,0.5646,0.5818,4.42,33.33,65.85,No,131.1,289.0,84.06,2.5,1
500,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,100,1.0,1.31,0.497,0.671,0.503,4.32,28.93,70.53,No,167.1,368.3,103.49,2.5,1
501,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,50,1.5,1.36,0.4378,0.5911,0.5622,4.64,32.14,66.06,No,137.1,302.2,113.67,2.5,3
502,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,6,100,1.0,1.38,0.4142,0.5591,0.5858,4.02,34.06,65.42,No,169.9,374.5,64.88,2.5,3
503,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,2,50,1.0,1.69,0.4849,0.6546,0.5151,5.25,27.15,71.8,No,112.1,247.0,169.56,2.5,3
504,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,10,30,0.6,1.23,0.4147,0.5598,0.5853,5.64,32.68,66.96,No,148.6,327.5,116.38,2.5,2
505,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,6,75,0.6,1.64,0.3952,0.5335,0.6048,4.78,31.11,66.46,No,150.9,332.7,73.02,2.5,2
506,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,4,15,0.6,1.5,0.4458,0.6019,0.5542,4.47,29.29,72.75,No,104.5,230.5,181.74,2.5,2
507,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,8,15,1.5,1.38,0.4459,0.6019,0.5541,5.41,32.98,68.76,No,130.0,286.6,146.16,2.5,1
508,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,100,0.8,1.23,0.429,0.5792,0.571,4.73,31.06,68.88,No,172.2,379.5,77.25,2.5,3
509,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,4,15,1.0,1.26,0.4877,0.6583,0.5123,4.59,28.1,71.55,No,98.8,217.7,175.06,2.5,3
510,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,4,75,1.5,1.49,0.4385,0.5919,0.5615,5.23,30.11,68.69,No,140.5,309.7,135.25,2.5,2
511,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,4,50,0.8,1.45,0.3934,0.531,0.6066,3.7,33.85,65.96,No,124.3,274.0,88.67,2.5,2
512,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,4,50,1.0,1.76,0.4276,0.5773,0.5724,3.08,30.95,67.61,No,122.5,270.0,89.99,2.5,1
513,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,2,75,0.8,1.57,0.4551,0.6144,0.5449,7.41,29.36,70.6,No,122.9,270.9,154.63,2.5,3
514,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,30,1.0,1.57,0.449,0.6061,0.551,3.72,29.22,68.82,No,101.0,222.7,131.64,2.5,3
515,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,10,30,0.8,1.59,0.4252,0.5741,0.5748,4.63,31.98,69.15,No,150.6,331.9,88.33,2.5,2
516,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,50,1.5,1.62,0.3787,0.5112,0.6213,5.37,30.98,69.54,No,172.6,380.5,63.86,2.5,1
517,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,50,0.6,1.57,0.4064,0.5486,0.5936,4.26,30.99,68.82,No,136.1,299.9,97.75,2.5,3
518,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,75,0.6,1.36,0.3944,0.5324,0.6056,8.68,33.05,67.74,No,129.4,285.3,102.78,2.5,1
519,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,100,1.0,1.69,0.4742,0.6402,0.5258,5.09,27.17,71.31,No,168.0,370.4,92.74,2.5,3
520,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,4,75,1.0,1.34,0.4749,0.6411,0.5251,4.91,29.15,70.05,No,131.5,289.9,131.49,2.5,2
521,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,30,0.6,1.67,0.4173,0.5633,0.5827,5.08,32.37,68.93,No,129.2,284.9,120.55,2.5,2
522,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,100,1.0,1.58,0.4133,0.5579,0.5867,2.5,30.65,70.25,No,194.9,429.6,56.55,2.5,2
523,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,100,1.2,1.3,0.4227,0.5706,0.5773,4.73,32.26,67.5,No,180.9,398.8,73.52,2.5,3
524,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,10,100,0.6,1.8,0.4079,0.5506,0.5921,4.03,34.33,66.98,No,190.5,419.9,69.83,2.5,2
525,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,8,30,1.2,1.44,0.393,0.5305,0.607,4.72,29.85,69.18,No,140.6,310.0,78.36,2.5,3
526,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,2,30,0.6,1.54,0.4257,0.5746,0.5743,4.62,32.35,67.33,No,95.3,210.0,163.56,2.5,1
527,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,8,100,1.5,1.31,0.3661,0.4942,0.6339,4.36,35.57,64.42,No,192.7,424.8,57.19,2.5,2
528,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,8,100,1.5,1.33,0.4643,0.6268,0.5357,4.44,29.64,70.03,No,180.7,398.3,105.17,2.5,1
529,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,100,0.8,1.36,0.3894,0.5257,0.6106,9.07,34.46,66.66,No,145.1,319.9,91.67,2.5,2
530,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,50,1.2,1.52,0.4016,0.5422,0.5984,6.49,32.82,67.36,No,108.3,238.8,122.79,2.5,3
531,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,50,1.5,1.66,0.3987,0.5383,0.6013,4.14,32.17,67.14,No,128.1,282.5,103.81,2.5,3
532,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,10,15,1.2,1.32,0.4691,0.6333,0.5309,5.3,27.98,72.91,No,146.3,322.5,129.88,2.5,3
533,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,50,1.2,1.24,0.4785,0.6459,0.5215,3.81,28.27,72.65,No,143.8,317.1,120.22,2.5,1
534,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,8,50,0.8,1.57,0.4566,0.6163,0.5434,3.38,29.19,71.34,No,155.9,343.8,110.87,2.5,1
535,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,2,50,1.0,1.23,0.478,0.6453,0.522,5.42,27.75,72.27,No,117.2,258.5,147.47,2.5,3
536,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,100,1.0,1.33,0.4347,0.5869,0.5653,5.02,26.85,73.77,No,161.3,355.6,82.45,2.5,3
537,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,2,100,1.0,1.64,0.4801,0.6481,0.5199,9.1,25.26,76.22,No,149.5,329.5,115.68,2.5,2
538,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,6,75,1.5,1.71,0.4261,0.5753,0.5739,4.31,30.85,68.97,No,160.4,353.5,118.49,2.5,1
539,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,75,0.8,1.7,0.3974,0.5365,0.6026,3.9,34.22,66.59,No,193.0,425.4,57.11,2.5,3
540,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,50,0.8,1.53,0.4603,0.6214,0.5397,3.73,28.4,71.55,No,139.1,306.6,124.3,2.5,2
541,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,6,75,1.2,1.69,0.4522,0.6105,0.5478,4.07,29.72,71.44,No,161.7,356.4,117.51,2.5,3
542,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,50,0.6,1.57,0.4043,0.5457,0.5957,4.68,33.21,65.33,No,126.4,278.6,105.26,2.5,1
543,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,10,15,0.6,1.67,0.4061,0.5482,0.5939,5.52,32.02,68.28,No,146.0,321.8,106.72,2.5,1
544,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,8,100,1.2,1.43,0.4105,0.5541,0.5895,3.67,35.03,65.66,No,190.4,419.8,69.85,2.5,1
545,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,2,50,1.0,1.38,0.4441,0.5995,0.5559,5.24,31.01,67.43,No,111.3,245.3,140.04,2.5,3
546,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,2,100,0.8,1.33,0.3801,0.5131,0.6199,10.02,33.89,66.58,No,153.8,339.0,71.67,2.5,3
547,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,10,15,1.2,1.21,0.4338,0.5856,0.5662,5.2,31.03,69.79,No,139.7,308.0,123.76,2.5,3
548,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,6,30,0.8,1.38,0.4521,0.6103,0.5479,4.51,33.54,66.64,No,132.8,292.7,143.11,2.5,1
549,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,30,1.2,1.61,0.4291,0.5793,0.5709,4.06,30.92,67.28,No,127.2,280.4,122.51,2.5,2
550,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,2,30,1.5,1.38,0.3853,0.5201,0.6147,4.49,34.04,65.37,No,103.5,228.2,106.45,2.5,3
551,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,100,1.5,1.62,0.3909,0.5277,0.6091,4.51,35.01,64.69,No,207.6,457.7,53.08,2.5,3
552,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,75,1.5,1.41,0.3863,0.5215,0.6137,7.72,33.02,64.76,No,124.8,275.1,106.59,2.5,2
553,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,15,1.5,1.79,0.3943,0.5323,0.6057,4.95,32.01,67.81,No,97.9,215.9,135.82,2.5,3
554,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,4,100,0.6,1.75,0.411,0.5549,0.589,6.97,33.02,67.84,No,154.7,341.1,100.68,2.5,2
555,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,30,1.0,1.4,0.4173,0.5633,0.5827,4.62,30.0,71.09,No,153.9,339.3,71.6,2.5,2
556,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,15,1.5,1.35,0.3941,0.532,0.6059,5.78,33.96,65.36,No,117.4,258.9,113.24,2.5,2
557,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,100,0.8,1.29,0.4515,0.6095,0.5485,4.99,30.92,69.35,No,167.6,369.5,103.16,2.5,3
558,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,30,1.2,1.33,0.3849,0.5196,0.6151,4.65,33.93,66.5,No,156.5,345.0,70.41,2.5,1
559,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,75,0.8,1.64,0.4629,0.6249,0.5371,3.89,29.49,69.22,No,159.4,351.5,108.45,2.5,3
560,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,4,75,1.0,1.49,0.4985,0.673,0.5015,4.51,26.17,73.21,No,142.3,313.7,133.51,2.5,2
561,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,100,1.0,1.73,0.429,0.5791,0.571,4.22,30.94,69.02,No,181.5,400.2,73.27,2.5,1
562,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,4,100,0.8,1.45,0.4545,0.6135,0.5455,6.05,30.9,68.24,No,157.9,348.1,109.5,2.5,1
563,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,30,1.5,1.35,0.4214,0.5689,0.5786,4.54,31.91,68.63,No,110.4,243.5,120.43,2.5,3
564,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,6,30,1.0,1.65,0.473,0.6385,0.527,3.87,30.26,70.76,No,126.5,278.9,123.16,2.5,2
565,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,8,15,1.2,1.28,0.4063,0.5486,0.5937,5.01,31.64,69.68,No,137.6,303.3,96.67,2.5,1
566,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,8,15,1.0,1.41,0.485,0.6548,0.515,4.48,30.15,68.36,No,131.9,290.7,131.13,2.5,2
567,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,4,50,0.6,1.3,0.4398,0.5937,0.5602,4.21,31.5,69.67,No,131.2,289.2,118.76,2.5,1
568,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,8,100,0.8,1.29,0.4759,0.6425,0.5241,4.02,29.6,69.17,No,182.2,401.8,104.25,2.5,2
569,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,2,50,0.8,1.54,0.4011,0.5415,0.5989,6.08,32.58,67.01,No,117.3,258.7,113.36,2.5,1
570,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,10,15,1.0,1.3,0.402,0.5428,0.598,4.54,33.43,66.47,No,149.6,329.8,73.66,2.5,1
571,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,6,75,1.0,1.61,0.4376,0.5908,0.5624,3.52,31.38,68.98,No,160.8,354.5,82.72,2.5,1
572,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,6,75,0.8,1.49,0.4571,0.617,0.5429,3.32,30.1,69.35,No,162.2,357.5,106.63,2.5,1
573,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,6,50,1.0,1.67,0.426,0.575,0.574,4.43,34.99,64.44,No,140.6,310.0,78.36,2.5,3
574,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,50,0.8,1.59,0.4094,0.5527,0.5906,4.09,34.6,63.68,No,121.4,267.7,109.54,2.5,3
575,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,10,100,1.0,1.49,0.4453,0.6012,0.5547,3.55,27.52,72.03,No,211.1,465.4,63.0,2.5,1
576,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,10,15,1.0,1.78,0.4714,0.6364,0.5286,3.82,29.77,69.11,No,138.5,305.3,137.21,2.5,2
577,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,8,100,1.2,1.5,0.471,0.6359,0.529,4.18,29.33,71.48,No,186.2,410.5,102.04,2.5,3
578,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,2,15,1.0,1.55,0.4988,0.6734,0.5012,3.59,27.55,72.33,No,83.5,184.2,227.43,2.5,1
579,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.5,0.87,4,50,0.8,1.69,0.422,0.5698,0.578,3.75,33.2,66.7,No,135.9,299.7,97.85,2.5,1
580,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,6,100,0.6,1.57,0.3737,0.5045,0.6263,5.04,33.36,66.73,No,171.7,378.6,64.17,2.5,3
581,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,2,50,1.5,1.7,0.4146,0.5597,0.5854,6.37,33.77,66.62,No,108.5,239.3,159.31,2.5,2
582,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.7,1.21,8,50,0.6,1.65,0.4103,0.5539,0.5897,4.7,32.89,66.71,No,156.5,345.0,99.56,2.5,1
583,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.3,0.52,8,15,1.5,1.24,0.3587,0.4842,0.6413,5.44,34.28,64.65,No,127.0,279.9,86.8,2.5,1
584,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,10,30,1.2,1.38,0.4526,0.611,0.5474,4.44,31.89,68.7,No,153.1,337.4,112.96,2.5,2
585,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,4,30,0.6,1.79,0.4386,0.5921,0.5614,3.97,31.23,68.78,No,110.6,243.8,171.81,2.5,2
586,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,1.0,1.73,4,30,1.2,1.4,0.4728,0.6382,0.5272,4.07,29.11,70.87,No,103.6,228.5,183.34,2.5,1
587,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,vitamin_premix,0.45,mixed,0.85,1.47,4,50,0.8,1.57,0.4664,0.6296,0.5336,3.98,27.15,72.72,No,126.7,279.2,136.51,2.5,3
