run_id,time_s,scf_setpoint_kN_per_cm,scf_actual_kN_per_cm,gw_setpoint_mm,gw_actual_mm,roll_speed_rpm,screw_speed_rpm
30,12.0,4.0,3.968,3.0,2.9764,3.17,21.4
30,14.0,4.0,3.971,3.0,2.9358,3.14,20.7
30,16.0,4.0,4.033,3.0,3.0091,3.18,20.0
30,18.0,4.0,3.965,3.0,2.9712,3.14,20.9
30,20.0,4.0,3.985,3.0,3.0509,3.19,20.0
30,22.0,4.0,3.96,3.0,3.0321,3.11,20.2
30,24.0,4.0,4.034,3.0,3.0211,3.19,19.7
30,26.0,4.0,3.934,3.0,2.9703,3.05,21.9
30,28.0,4.0,3.955,3.0,2.9639,3.14,20.9
30,30.0,8.0,4.044,1.5,2.9902,3.05,20.7
30,32.0,8.0,5.291,1.5,2.8409,3.23,21.1
30,34.0,8.0,6.031,1.5,2.5911,3.12,23.0
30,36.0,8.0,6.634,1.5,2.1373,3.24,25.3
30,38.0,8.0,7.05,1.5,1.8294,3.14,26.3
30,40.0,8.0,7.299,1.5,1.4444,3.18,28.0
30,42.0,8.0,7.369,1.5,1.2347,3.11,29.2
30,44.0,8.0,7.646,1.5,1.1513,3.14,30.0
30,46.0,8.0,7.793,1.5,1.1392,3.28,29.9
30,48.0,8.0,7.795,1.5,1.0979,3.12,30.0
30,50.0,8.0,7.702,1.5,1.2626,3.14,29.7
30,52.0,8.0,7.824,1.5,1.3405,3.19,29.0
30,54.0,8.0,7.774,1.5,1.3962,3.16,29.0
30,56.0,8.0,7.772,1.5,1.5751,2.98,26.7
30,58.0,8.0,7.889,1.5,1.6256,3.11,27.5
30,60.0,8.0,7.84,1.5,1.5674,3.14,28.0
30,62.0,8.0,7.924,1.5,1.6173,3.18,26.9
30,64.0,8.0,7.765,1.5,1.5661,3.24,27.7
30,66.0,8.0,7.836,1.5,1.5382,3.07,28.3
30,68.0,8.0,7.741,1.5,1.5234,3.09,27.2
30,70.0,8.0,8.288,1.5,1.5276,3.13,27.7
30,72.0,8.0,7.883,1.5,1.5081,3.09,27.3
30,74.0,8.0,7.971,1.5,1.4675,3.07,28.1
30,76.0,8.0,7.901,1.5,1.4428,3.06,28.2
30,78.0,8.0,7.949,1.5,1.5435,3.15,28.5
30,80.0,8.0,7.762,1.5,1.5384,3.25,27.9
30,82.0,8.0,7.956,1.5,1.4883,3.13,28.2
30,84.0,8.0,7.904,1.5,1.4725,3.13,28.4
30,86.0,8.0,7.874,1.5,1.4665,3.11,28.5
30,88.0,8.0,7.754,1.5,1.5066,3.27,28.0
30,90.0,8.0,7.79,1.5,1.4458,3.14,28.7
30,92.0,8.0,7.977,1.5,1.4969,3.09,27.2
30,94.0,8.0,7.958,1.5,1.4465,3.19,28.3
30,96.0,8.0,7.895,1.5,1.526,2.99,28.7
30,98.0,8.0,8.006,1.5,1.4835,3.18,28.4
30,100.0,8.0,7.872,1.5,1.5015,3.21,28.1
30,102.0,8.0,7.843,1.5,1.5064,3.12,28.2
30,104.0,8.0,7.984,1.5,1.5224,3.18,28.0
30,106.0,8.0,7.853,1.5,1.4979,3.12,30.0
30,108.0,8.0,7.858,1.5,1.507,3.16,28.7
30,110.0,8.0,7.731,1.5,1.4999,3.16,27.8
30,112.0,8.0,7.955,1.5,1.493,3.19,28.2
30,114.0,8.0,7.881,1.5,1.5041,3.12,28.5
30,116.0,8.0,7.832,1.5,1.4969,3.16,27.8
30,118.0,8.0,7.85,1.5,1.5107,3.12,28.5
30,120.0,8.0,7.899,1.5,1.4907,3.2,28.3
30,122.0,8.0,8.006,1.5,1.5304,3.08,28.1
30,124.0,8.0,7.91,1.5,1.4682,3.12,28.1
30,126.0,8.0,7.868,1.5,1.4596,3.13,28.5
30,128.0,8.0,7.872,1.5,1.477,3.18,28.7
30,130.0,8.0,7.918,1.5,1.4676,3.13,28.7
30,132.0,8.0,7.927,1.5,1.4613,3.21,28.2
30,134.0,8.0,7.947,1.5,1.4693,3.12,27.7
30,136.0,8.0,7.823,1.5,1.5062,3.08,27.9
30,138.0,8.0,7.55,1.5,1.5554,3.11,28.7
30,140.0,8.0,7.874,1.5,1.5193,3.12,28.5
30,142.0,8.0,7.842,1.5,1.4937,3.02,28.9
30,144.0,8.0,7.822,1.5,1.45,3.03,28.5
30,146.0,8.0,7.876,1.5,1.4635,3.18,27.9
30,148.0,8.0,7.828,1.5,1.4932,3.14,28.3
30,150.0,8.0,7.887,1.5,1.4913,3.2,28.2
30,152.0,8.0,7.813,1.5,1.4826,3.12,28.1
30,154.0,8.0,7.847,1.5,1.4983,3.15,28.4
30,156.0,8.0,7.89,1.5,1.4845,3.23,27.7
30,158.0,8.0,7.893,1.5,1.5117,3.12,27.6
30,160.0,8.0,7.818,1.5,1.5328,3.18,28.6
30,162.0,8.0,7.797,1.5,1.4725,3.1,28.3
30,164.0,8.0,7.823,1.5,1.4574,3.21,28.8
30,166.0,8.0,7.996,1.5,1.4926,3.11,27.7
30,168.0,8.0,7.813,1.5,1.4925,3.14,28.4
30,170.0,8.0,7.804,1.5,1.5018,3.06,28.4
30,172.0,8.0,8.065,1.5,1.4696,3.18,28.2
30,174.0,8.0,7.931,1.5,1.4722,3.06,27.9
30,176.0,8.0,7.817,1.5,1.5318,3.14,27.8
30,178.0,8.0,7.989,1.5,1.4573,3.18,28.7
31,0.0,12.0,12.128,2.0,2.0393,2.26,29.9
31,2.0,12.0,12.044,2.0,2.0275,2.27,30.9
31,4.0,12.0,12.053,2.0,2.0837,2.32,30.1
31,6.0,12.0,12.016,2.0,1.9985,2.29,31.3
31,8.0,12.0,11.93,2.0,2.0312,2.31,30.8
31,10.0,12.0,11.835,2.0,1.9526,2.27,31.2
31,12.0,12.0,11.967,2.0,1.9979,2.34,30.3
31,14.0,12.0,12.007,2.0,1.9727,2.26,31.4
31,16.0,12.0,11.76,2.0,1.9794,2.2,30.5
31,18.0,12.0,11.94,2.0,2.0011,2.27,30.9
31,20.0,12.0,12.022,2.0,2.0231,2.33,30.8
31,22.0,12.0,12.033,2.0,2.0033,2.19,31.7
31,24.0,12.0,11.782,2.0,2.0052,2.29,30.8
31,26.0,12.0,11.962,2.0,2.0371,2.32,30.5
31,28.0,12.0,12.116,2.0,2.0421,2.26,30.9
31,30.0,12.0,12.092,2.0,2.0031,2.34,31.2
31,32.0,12.0,11.973,2.0,1.9377,2.3,31.6
31,34.0,12.0,11.072,2.0,2.0,2.3,31.4
31,36.0,12.0,12.098,2.0,1.9947,2.28,31.7
31,38.0,12.0,11.927,2.0,2.0108,2.28,32.0
31,40.0,12.0,12.211,2.0,1.9974,2.15,30.8
31,42.0,12.0,11.959,2.0,2.0082,2.32,30.5
31,44.0,12.0,11.933,2.0,2.0764,2.24,30.1
31,46.0,12.0,11.82,2.0,2.0198,2.3,30.7
31,48.0,12.0,11.882,2.0,2.0283,2.33,31.3
31,50.0,12.0,11.907,2.0,1.9755,2.36,31.1
31,52.0,12.0,11.981,2.0,1.955,2.42,31.5
31,54.0,12.0,12.04,2.0,1.9551,2.25,31.6
31,56.0,12.0,12.0,2.0,1.9801,2.14,31.1
31,58.0,12.0,12.093,2.0,2.0213,2.33,31.1
31,60.0,12.0,12.008,2.0,1.9974,2.23,31.1
31,62.0,12.0,11.982,2.0,2.0106,2.34,30.5
31,64.0,12.0,12.033,2.0,1.9747,2.26,30.6
31,66.0,12.0,11.802,2.0,1.9581,2.26,31.1
31,68.0,12.0,11.958,2.0,2.0081,2.26,31.0
31,70.0,12.0,12.038,2.0,1.9777,2.32,30.8
31,72.0,12.0,12.041,2.0,2.0318,2.26,31.4
31,74.0,12.0,12.06,2.0,2.0706,2.26,30.3
31,76.0,12.0,11.995,2.0,1.9799,2.22,31.4
31,78.0,12.0,11.922,2.0,1.9594,2.35,31.1
31,80.0,12.0,12.137,2.0,2.0936,2.27,30.3
31,82.0,12.0,11.876,2.0,2.0381,2.29,31.7
31,84.0,12.0,12.073,2.0,1.9961,2.31,31.7
31,86.0,12.0,11.959,2.0,2.0362,2.31,30.3
31,88.0,12.0,12.034,2.0,1.9869,2.28,31.1
31,90.0,12.0,12.12,2.0,1.9891,2.22,30.4
31,92.0,12.0,12.132,2.0,1.9796,2.35,30.7
31,94.0,12.0,11.911,2.0,1.9927,2.29,30.7
31,96.0,12.0,11.98,2.0,1.9989,2.27,31.2
31,98.0,12.0,12.039,2.0,1.993,2.23,31.8
31,100.0,12.0,12.017,2.0,1.991,2.25,31.7
31,102.0,12.0,11.883,2.0,2.0269,2.27,30.7
31,104.0,12.0,11.95,2.0,2.021,2.34,30.3
31,106.0,12.0,11.972,2.0,2.0336,2.28,30.6
31,108.0,12.0,12.015,2.0,2.0543,2.33,29.9
31,110.0,12.0,12.081,2.0,1.9922,2.26,31.1
31,112.0,12.0,12.012,2.0,1.999,2.31,29.7
31,114.0,12.0,11.908,2.0,2.0561,2.29,30.5
31,116.0,12.0,12.0,2.0,1.9745,2.33,31.0
31,118.0,12.0,12.168,2.0,2.0174,2.27,31.8
31,120.0,12.0,11.932,2.0,1.9866,2.33,30.5
31,122.0,12.0,11.846,2.0,2.0009,2.26,30.8
31,124.0,12.0,12.087,2.0,2.0062,2.28,30.8
31,126.0,12.0,11.914,2.0,2.1019,2.16,30.7
31,128.0,12.0,12.159,2.0,2.0297,2.34,29.8
31,130.0,12.0,11.982,2.0,1.9909,2.31,30.8
31,132.0,12.0,11.999,2.0,2.0003,2.26,30.8
31,134.0,12.0,11.966,2.0,2.037,2.29,30.6
31,136.0,12.0,11.803,2.0,1.9578,2.16,30.4
31,138.0,12.0,11.934,2.0,2.0129,2.27,30.1
31,140.0,12.0,12.175,2.0,1.989,2.22,31.1
31,142.0,12.0,11.94,2.0,1.9761,2.35,31.9
31,144.0,12.0,11.954,2.0,2.0383,2.25,31.7
31,146.0,12.0,12.079,2.0,1.9915,2.31,31.4
31,148.0,12.0,11.909,2.0,2.047,2.28,30.6
31,150.0,12.0,12.157,2.0,2.0081,2.28,30.6
31,152.0,12.0,11.933,2.0,2.0052,2.28,30.6
31,154.0,12.0,11.945,2.0,2.0505,2.38,31.4
31,156.0,12.0,11.967,2.0,2.0224,2.32,31.4
31,158.0,12.0,11.882,2.0,1.991,2.33,31.3
31,160.0,12.0,11.932,2.0,2.0371,2.22,31.1
31,162.0,12.0,11.939,2.0,1.9917,2.26,31.2
31,164.0,12.0,12.117,2.0,1.7936,2.3,31.5
31,166.0,12.0,11.894,2.0,2.0781,2.26,30.6
31,168.0,12.0,11.938,2.0,1.9736,2.21,31.6
31,170.0,12.0,12.037,2.0,1.9934,2.25,31.3
31,172.0,12.0,12.182,2.0,2.0408,2.25,30.8
31,174.0,12.0,11.892,2.0,1.9902,2.35,30.0
31,176.0,12.0,12.018,2.0,2.0246,2.2,29.9
31,178.0,12.0,12.04,2.0,2.037,2.3,31.3
32,0.0,2.0,2.034,4.0,3.9641,2.86,33.9
32,2.0,2.0,2.02,4.0,3.9323,2.94,34.0
32,4.0,2.0,1.985,4.0,4.0317,2.95,33.8
32,6.0,2.0,2.024,4.0,3.9243,3.0,34.1
32,8.0,2.0,2.011,4.0,3.9832,2.81,33.7
32,10.0,2.0,2.043,4.0,3.9429,2.85,34.6
32,12.0,2.0,2.05,4.0,3.9016,3.03,33.3
32,14.0,2.0,2.003,4.0,3.9412,2.8,33.3
32,16.0,2.0,1.989,4.0,4.0829,2.89,33.5
32,18.0,2.0,1.983,4.0,3.9098,2.92,34.6
32,20.0,2.0,2.001,4.0,3.9951,3.04,33.7
32,22.0,2.0,1.971,4.0,3.9426,2.93,32.8
32,24.0,2.0,1.995,4.0,4.0267,2.94,33.3
32,26.0,2.0,2.005,4.0,3.9453,2.92,34.5
32,28.0,2.0,2.004,4.0,3.9414,2.88,33.1
32,30.0,2.0,2.001,4.0,4.0052,2.96,32.8
32,32.0,2.0,1.995,4.0,3.9819,2.9,33.8
32,34.0,2.0,1.949,4.0,4.0083,2.86,33.8
32,36.0,2.0,1.978,4.0,4.0334,2.83,32.7
32,38.0,2.0,2.017,4.0,4.0586,2.86,32.6
32,40.0,2.0,1.986,4.0,4.0116,2.92,34.0
32,42.0,2.0,1.917,4.0,3.976,2.85,34.0
32,44.0,2.0,2.022,4.0,4.0147,2.93,32.6
32,46.0,2.0,1.98,4.0,4.0035,2.83,33.7
32,48.0,2.0,2.154,4.0,3.9443,2.95,34.1
32,50.0,2.0,2.018,4.0,3.9497,2.9,34.2
32,52.0,2.0,2.019,4.0,3.9485,2.81,33.0
32,54.0,2.0,1.984,4.0,4.0443,2.92,33.6
32,56.0,2.0,1.987,4.0,3.9656,2.89,34.4
32,58.0,2.0,1.99,4.0,4.0066,2.76,32.8
32,60.0,2.0,2.015,4.0,3.9869,2.89,34.0
32,62.0,2.0,2.046,4.0,3.9108,2.87,34.1
32,64.0,2.0,2.013,4.0,4.0808,2.86,32.9
32,66.0,2.0,2.039,4.0,4.0245,2.86,32.9
32,68.0,2.0,1.937,4.0,3.8904,2.86,32.7
32,70.0,2.0,2.051,4.0,3.9784,2.84,33.6
32,72.0,2.0,2.034,4.0,4.028,2.86,33.7
32,74.0,2.0,2.077,4.0,4.0236,2.84,33.2
32,76.0,2.0,1.977,4.0,3.977,2.82,34.5
32,78.0,2.0,2.006,4.0,4.0378,2.98,33.6
32,80.0,2.0,2.032,4.0,4.0247,2.97,33.6
32,82.0,2.0,2.021,4.0,4.0105,2.84,33.0
32,84.0,2.0,2.024,4.0,3.9238,2.86,33.8
32,86.0,2.0,2.0,4.0,3.991,2.97,35.0
32,88.0,2.0,1.987,4.0,4.0575,2.91,32.9
32,90.0,2.0,1.976,4.0,3.9849,2.94,34.9
32,92.0,2.0,2.015,4.0,3.985,2.93,33.8
32,94.0,2.0,2.025,4.0,3.9292,2.85,33.4
32,96.0,2.0,2.013,4.0,4.0178,2.99,32.8
32,98.0,2.0,1.979,4.0,4.0097,2.95,33.6
32,100.0,2.0,1.97,4.0,3.9058,2.88,34.0
32,102.0,2.0,2.0,4.0,3.9991,3.02,33.3
32,104.0,2.0,1.945,4.0,3.9632,2.87,33.5
32,106.0,2.0,2.022,4.0,4.0184,2.9,33.6
32,108.0,2.0,1.973,4.0,4.0682,2.85,33.9
32,110.0,2.0,1.967,4.0,4.018,2.91,33.6
32,112.0,2.0,2.052,4.0,4.0274,2.92,34.0
32,114.0,2.0,2.041,4.0,3.9954,2.85,33.6
32,116.0,2.0,2.017,4.0,4.0455,2.83,32.9
32,118.0,2.0,2.011,4.0,3.9752,2.9,33.8
32,120.0,2.0,1.977,4.0,4.087,2.9,33.7
32,122.0,2.0,2.001,4.0,4.1506,2.87,32.9
32,124.0,2.0,1.98,4.0,4.0101,2.86,33.5
32,126.0,2.0,2.015,4.0,4.0059,2.91,32.7
32,128.0,2.0,1.988,4.0,4.0335,2.86,32.9
32,130.0,2.0,2.007,4.0,4.0444,2.9,32.9
32,132.0,2.0,1.991,4.0,3.9697,2.98,33.9
32,134.0,2.0,2.011,4.0,3.9242,2.93,33.7
32,136.0,2.0,1.913,4.0,3.9686,2.87,33.8
32,138.0,2.0,1.943,4.0,4.0021,2.86,33.2
32,140.0,2.0,1.999,4.0,4.1053,2.85,32.7
32,142.0,2.0,2.026,4.0,4.0657,2.94,33.7
32,144.0,2.0,1.997,4.0,3.9402,2.94,34.1
32,146.0,2.0,2.004,4.0,4.0522,2.86,33.0
32,148.0,2.0,1.995,4.0,3.9396,2.86,33.1
32,150.0,2.0,2.013,4.0,4.0444,2.84,33.5
32,152.0,2.0,1.992,4.0,3.9767,2.84,33.7
32,154.0,2.0,2.033,4.0,4.0033,2.89,34.2
32,156.0,2.0,2.035,4.0,3.962,2.93,33.3
32,158.0,2.0,1.958,4.0,3.8326,2.75,33.8
32,160.0,2.0,1.967,4.0,3.9512,2.83,34.4
32,162.0,2.0,2.036,4.0,3.8784,2.89,34.8
32,164.0,2.0,2.034,4.0,4.046,2.92,33.5
32,166.0,2.0,2.004,4.0,4.0587,2.99,33.2
32,168.0,2.0,1.977,4.0,4.0145,2.92,33.3
32,170.0,2.0,2.049,4.0,3.9132,2.93,34.2
32,172.0,2.0,2.022,4.0,3.9897,3.0,33.7
32,174.0,2.0,2.016,4.0,3.9535,2.91,33.7
32,176.0,2.0,1.999,4.0,4.0294,3.02,33.5
32,178.0,2.0,1.991,4.0,4.0131,2.97,33.9
33,0.0,4.0,4.077,2.0,1.8572,3.74,28.1
33,2.0,4.0,4.105,2.0,1.9968,3.79,26.8
33,4.0,4.0,3.955,2.0,1.9929,3.84,28.0
33,6.0,4.0,3.959,2.0,2.0217,3.87,27.4
33,8.0,4.0,4.095,2.0,2.0368,3.85,26.8
33,10.0,4.0,4.025,2.0,1.9785,3.82,26.7
33,12.0,4.0,4.017,2.0,2.0354,3.89,27.7
33,14.0,4.0,3.99,2.0,1.9923,4.0,26.5
33,16.0,4.0,3.968,2.0,2.0637,3.74,26.6
33,18.0,4.0,3.953,2.0,2.0117,3.92,27.3
33,20.0,4.0,4.035,2.0,2.0308,3.87,27.1
33,22.0,4.0,4.001,2.0,2.0207,3.87,27.5
33,24.0,4.0,4.079,2.0,1.9808,3.93,27.1
33,26.0,4.0,3.96,2.0,1.9248,3.94,27.6
33,28.0,4.0,4.002,2.0,1.9304,3.89,28.2
33,30.0,4.0,3.961,2.0,1.985,3.9,26.8
33,32.0,4.0,3.986,2.0,1.9789,3.71,27.3
33,34.0,4.0,4.063,2.0,1.9977,3.97,27.8
33,36.0,4.0,4.024,2.0,1.9383,3.94,27.2
33,38.0,4.0,4.141,2.0,1.9392,3.94,27.6
33,40.0,4.0,4.012,2.0,1.9624,3.94,27.3
33,42.0,4.0,4.188,2.0,1.9183,3.84,27.4
33,44.0,4.0,3.893,2.0,2.0167,3.88,27.3
33,46.0,4.0,4.085,2.0,1.9029,3.82,26.9
33,48.0,4.0,3.982,2.0,1.963,3.86,27.5
33,50.0,4.0,3.959,2.0,1.9463,3.95,27.3
33,52.0,4.0,3.854,2.0,2.0006,3.83,27.6
33,54.0,4.0,3.956,2.0,1.9301,3.88,27.5
33,56.0,4.0,4.033,2.0,1.9736,3.8,27.3
33,58.0,4.0,4.117,2.0,2.1015,3.94,26.5
33,60.0,4.0,3.979,2.0,1.9992,4.04,25.9
33,62.0,4.0,3.99,2.0,2.0743,4.02,27.0
33,64.0,4.0,3.925,2.0,2.0394,3.98,27.0
33,66.0,4.0,4.07,2.0,2.0546,3.83,27.1
33,68.0,4.0,3.874,2.0,2.0141,3.94,27.0
33,70.0,4.0,3.978,2.0,2.0511,3.94,26.2
33,72.0,4.0,3.918,2.0,2.0665,4.04,26.2
33,74.0,4.0,3.975,2.0,2.0732,3.85,26.9
33,76.0,4.0,3.993,2.0,2.0209,3.97,26.9
33,78.0,4.0,4.024,2.0,1.9726,4.0,26.9
33,80.0,4.0,3.927,2.0,2.0068,4.0,27.1
33,82.0,4.0,4.029,2.0,1.9864,3.81,26.8
33,84.0,4.0,3.956,2.0,1.9926,3.94,27.6
33,86.0,4.0,4.117,2.0,2.0015,3.89,27.2
33,88.0,4.0,4.006,2.0,2.0363,3.85,26.6
33,90.0,4.0,3.972,2.0,1.9266,4.03,27.5
33,92.0,4.0,4.001,2.0,2.0198,3.85,27.7
33,94.0,4.0,3.989,2.0,1.9981,3.77,27.0
33,96.0,4.0,3.965,2.0,2.0088,3.77,27.8
33,98.0,4.0,4.041,2.0,2.0542,3.82,27.2
33,100.0,4.0,3.977,2.0,1.9637,3.93,26.9
33,102.0,4.0,3.866,2.0,1.9592,3.85,27.9
33,104.0,4.0,3.895,2.0,1.955,3.85,27.4
33,106.0,4.0,4.067,2.0,2.0146,3.85,27.1
33,108.0,4.0,3.995,2.0,1.9715,3.97,27.9
33,110.0,4.0,4.053,2.0,1.9832,3.76,27.3
33,112.0,4.0,3.87,2.0,1.9511,3.79,27.5
33,114.0,4.0,4.051,2.0,2.0022,3.87,27.7
33,116.0,4.0,3.631,2.0,2.0149,3.93,26.9
33,118.0,4.0,4.051,2.0,2.0616,3.99,26.7
33,120.0,4.0,3.935,2.0,1.956,3.87,28.5
33,122.0,4.0,3.961,2.0,1.874,3.85,27.4
33,124.0,4.0,4.077,2.0,1.9456,3.92,27.8
33,126.0,4.0,4.086,2.0,2.0071,3.88,27.1
33,128.0,4.0,4.061,2.0,1.9988,3.89,27.3
33,130.0,4.0,3.77,2.0,2.0187,3.8,26.8
33,132.0,4.0,3.962,2.0,1.9383,3.94,27.1
33,134.0,4.0,3.979,2.0,1.9792,3.8,27.2
33,136.0,4.0,3.945,2.0,2.0191,4.03,27.1
33,138.0,4.0,3.99,2.0,1.9503,3.85,27.2
33,140.0,4.0,4.011,2.0,1.9928,3.78,27.3
33,142.0,4.0,3.895,2.0,1.9685,3.99,27.6
33,144.0,4.0,4.033,2.0,2.0083,3.77,27.8
33,146.0,4.0,4.082,2.0,2.0158,3.99,26.9
33,148.0,4.0,4.01,2.0,1.965,4.01,27.3
33,150.0,4.0,4.138,2.0,2.0271,3.73,26.6
33,152.0,4.0,4.018,2.0,2.0166,3.91,27.4
33,154.0,4.0,4.068,2.0,1.7175,3.98,29.0
33,156.0,4.0,4.0,2.0,2.0174,3.85,27.3
33,158.0,4.0,4.021,2.0,1.959,3.73,27.3
33,160.0,4.0,4.091,2.0,1.9967,3.82,27.6
33,162.0,4.0,3.957,2.0,2.0415,3.92,27.3
33,164.0,4.0,4.083,2.0,2.0514,3.9,26.1
33,166.0,4.0,4.012,2.0,2.0432,4.0,26.3
33,168.0,4.0,3.982,2.0,1.9163,3.79,28.0
33,170.0,4.0,3.971,2.0,2.0503,3.88,27.0
33,172.0,4.0,3.956,2.0,1.9814,3.97,27.9
33,174.0,4.0,3.989,2.0,1.9565,3.96,27.1
33,176.0,4.0,4.066,2.0,2.0282,3.93,28.0
33,178.0,4.0,4.129,2.0,2.0038,3.78,26.9
34,0.0,4.0,3.998,2.0,2.0255,3.94,30.8
34,2.0,4.0,3.948,2.0,1.9142,3.81,32.6
34,4.0,4.0,4.026,2.0,1.9827,3.97,32.1
34,6.0,4.0,4.022,2.0,1.9602,3.84,31.4
34,8.0,4.0,4.081,2.0,1.9392,3.91,31.4
34,10.0,4.0,4.046,2.0,1.9762,3.97,31.8
34,12.0,4.0,4.093,2.0,2.0267,3.86,32.0
34,14.0,4.0,3.953,2.0,1.9207,3.95,32.2
34,16.0,4.0,3.973,2.0,2.0357,3.92,31.9
34,18.0,4.0,3.929,2.0,2.1376,4.01,30.6
34,20.0,4.0,4.066,2.0,1.9961,3.87,32.2
34,22.0,4.0,3.37,2.0,1.9441,3.95,31.5
34,24.0,4.0,3.901,2.0,1.9599,3.86,32.0
34,26.0,4.0,3.943,2.0,1.9546,3.85,31.1
34,28.0,4.0,4.007,2.0,2.0451,3.83,30.6
34,30.0,8.0,4.214,2.0,2.0367,3.83,31.9
34,32.0,8.0,5.028,2.0,1.9831,3.89,31.0
34,34.0,8.0,5.646,2.0,2.0015,3.89,31.8
34,36.0,8.0,6.209,2.0,2.0086,3.83,31.9
34,38.0,8.0,6.568,2.0,2.0335,3.86,31.2
34,40.0,8.0,6.91,2.0,1.9992,3.72,32.0
34,42.0,8.0,7.163,2.0,1.9856,3.88,31.6
34,44.0,8.0,7.311,2.0,2.0008,3.91,31.1
34,46.0,8.0,7.58,2.0,1.9838,3.78,31.9
34,48.0,8.0,7.602,2.0,2.0005,3.83,31.9
34,50.0,8.0,7.904,2.0,2.1085,3.86,30.0
34,52.0,8.0,7.863,2.0,1.9903,3.76,31.6
34,54.0,8.0,7.964,2.0,1.9507,3.79,30.9
34,56.0,8.0,7.892,2.0,2.1606,3.96,31.8
34,58.0,8.0,7.767,2.0,2.0365,3.86,31.8
34,60.0,8.0,7.816,2.0,2.0067,3.93,31.9
34,62.0,8.0,7.688,2.0,2.0325,3.85,31.0
34,64.0,8.0,8.03,2.0,2.0276,3.89,31.0
34,66.0,8.0,7.794,2.0,1.9984,3.7,31.5
34,68.0,8.0,8.124,2.0,1.9915,3.77,31.7
34,70.0,8.0,8.013,2.0,2.0529,3.87,31.5
34,72.0,8.0,7.925,2.0,2.0246,3.79,30.9
34,74.0,8.0,8.013,2.0,1.9257,3.85,32.6
34,76.0,8.0,7.989,2.0,1.9878,3.74,31.0
34,78.0,8.0,7.901,2.0,2.1412,3.97,30.6
34,80.0,8.0,7.851,2.0,2.0304,3.73,31.5
34,82.0,8.0,7.996,2.0,1.9601,3.77,31.8
34,84.0,8.0,8.019,2.0,1.948,3.81,32.4
34,86.0,8.0,7.766,2.0,2.1279,3.75,31.0
34,88.0,8.0,8.067,2.0,2.0001,3.96,31.0
34,90.0,8.0,7.926,2.0,1.983,3.8,31.5
34,92.0,8.0,7.814,2.0,1.9385,3.95,30.4
34,94.0,8.0,7.966,2.0,2.0102,3.97,31.4
34,96.0,8.0,7.748,2.0,1.9112,3.85,32.1
34,98.0,8.0,8.214,2.0,2.0911,3.93,31.0
34,100.0,8.0,7.913,2.0,2.0281,4.0,31.7
34,102.0,8.0,7.868,2.0,1.9663,3.85,32.0
34,104.0,8.0,7.929,2.0,2.0138,3.82,32.1
34,106.0,8.0,7.98,2.0,2.0516,3.83,30.6
34,108.0,8.0,7.846,2.0,1.9432,3.98,31.5
34,110.0,8.0,7.882,2.0,2.0359,4.04,32.2
34,112.0,8.0,8.148,2.0,2.0487,3.93,30.2
34,114.0,8.0,7.921,2.0,1.9242,3.79,32.1
34,116.0,8.0,8.004,2.0,1.9246,4.0,31.6
34,118.0,8.0,7.973,2.0,1.9738,3.83,31.6
34,120.0,8.0,7.927,2.0,2.0323,3.87,32.3
34,122.0,8.0,7.938,2.0,1.884,3.83,31.3
34,124.0,8.0,7.863,2.0,1.9645,3.89,32.7
34,126.0,8.0,7.841,2.0,2.0428,3.75,31.6
34,128.0,8.0,7.977,2.0,1.9625,3.8,31.6
34,130.0,8.0,7.78,2.0,2.0756,3.76,31.7
34,132.0,8.0,8.135,2.0,1.9596,3.93,32.0
34,134.0,8.0,7.982,2.0,2.0501,3.73,30.6
34,136.0,8.0,7.993,2.0,1.942,3.82,31.5
34,138.0,8.0,7.994,2.0,1.9402,3.74,32.3
34,140.0,8.0,7.863,2.0,1.8995,3.92,32.1
34,142.0,8.0,8.011,2.0,1.9745,3.86,31.9
34,144.0,8.0,8.064,2.0,2.0316,3.96,31.5
34,146.0,8.0,7.929,2.0,1.8873,3.82,31.7
34,148.0,8.0,7.966,2.0,2.0492,3.97,31.1
34,150.0,8.0,8.046,2.0,1.9788,3.99,32.3
34,152.0,8.0,7.947,2.0,1.9427,3.96,32.6
34,154.0,8.0,7.922,2.0,2.0095,3.79,31.7
34,156.0,8.0,8.051,2.0,1.9423,3.83,31.7
34,158.0,8.0,7.943,2.0,1.9695,3.89,31.1
34,160.0,8.0,8.225,2.0,1.8702,3.86,32.6
34,162.0,8.0,8.105,2.0,2.0265,3.86,31.7
34,164.0,8.0,7.751,2.0,1.9556,3.91,32.1
34,166.0,8.0,8.046,2.0,2.0712,3.91,31.2
34,168.0,8.0,8.008,2.0,2.0534,3.85,31.1
34,170.0,8.0,7.87,2.0,1.8848,3.99,33.2
34,172.0,8.0,7.843,2.0,2.0131,3.87,31.4
34,174.0,8.0,7.977,2.0,1.9963,3.87,31.7
34,176.0,8.0,7.376,2.0,2.0618,3.79,32.4
34,178.0,8.0,8.01,2.0,2.0458,3.91,31.3
35,0.0,8.0,7.828,2.0,1.9286,3.45,32.8
35,2.0,8.0,7.85,2.0,2.0352,3.5,33.0
35,4.0,8.0,8.112,2.0,1.9831,3.49,32.2
35,6.0,8.0,8.069,2.0,1.9736,3.48,32.1
35,8.0,8.0,7.953,2.0,2.0385,3.47,31.8
35,10.0,8.0,8.133,2.0,2.0709,3.45,32.1
